,words read,differents
10193,1019400,32831
10194,1019500,32832
10195,1019600,32833
10196,1019700,32833
10197,1019800,32833
10198,1019900,32833
10199,1020000,32833
10200,1020100,32833
10201,1020200,32834
10202,1020300,32834
10203,1020400,32834
10204,1020500,32835
10205,1020600,32837
10206,1020700,32837
10207,1020800,32837
10208,1020900,32837
10209,1021000,32838
10210,1021100,32838
10211,1021200,32840
10212,1021300,32840
10213,1021400,32841
10214,1021500,32841
10215,1021600,32842
10216,1021700,32842
10217,1021800,32843
10218,1021900,32843
10219,1022000,32846
10220,1022100,32847
10221,1022200,32848
10222,1022300,32848
10223,1022400,32850
10224,1022500,32851
10225,1022600,32851
10226,1022700,32851
10227,1022800,32851
10228,1022900,32855
10229,1023000,32857
10230,1023100,32859
10231,1023200,32859
10232,1023300,32861
10233,1023400,32861
10234,1023500,32863
10235,1023600,32863
10236,1023700,32864
10237,1023800,32864
10238,1023900,32864
10239,1024000,32864
10240,1024100,32864
10241,1024200,32864
10242,1024300,32864
10243,1024400,32864
10244,1024500,32864
10245,1024600,32864
10246,1024700,32864
10247,1024800,32864
10248,1024900,32864
10249,1025000,32865
10250,1025100,32865
10251,1025200,32865
10252,1025300,32865
10253,1025400,32866
10254,1025500,32867
10255,1025600,32867
10256,1025700,32869
10257,1025800,32869
10258,1025900,32869
10259,1026000,32870
10260,1026100,32871
10261,1026200,32872
10262,1026300,32873
10263,1026400,32874
10264,1026500,32875
10265,1026600,32875
10266,1026700,32875
10267,1026800,32875
10268,1026900,32875
10269,1027000,32876
10270,1027100,32876
10271,1027200,32881
10272,1027300,32885
10273,1027400,32886
10274,1027500,32886
10275,1027600,32886
10276,1027700,32886
10277,1027800,32886
10278,1027900,32886
10279,1028000,32887
10280,1028100,32888
10281,1028200,32888
10282,1028300,32889
10283,1028400,32889
10284,1028500,32890
10285,1028600,32898
10286,1028700,32899
10287,1028800,32901
10288,1028900,32901
10289,1029000,32901
10290,1029100,32902
10291,1029200,32904
10292,1029300,32904
10293,1029400,32904
10294,1029500,32904
10295,1029600,32904
10296,1029700,32907
10297,1029800,32908
10298,1029900,32908
10299,1030000,32910
10300,1030100,32911
10301,1030200,32912
10302,1030300,32913
10303,1030400,32915
10304,1030500,32922
10305,1030600,32924
10306,1030700,32931
10307,1030800,32931
10308,1030900,32934
10309,1031000,32936
10310,1031100,32936
10311,1031200,32937
10312,1031300,32940
10313,1031400,32942
10314,1031500,32944
10315,1031600,32945
10316,1031700,32947
10317,1031800,32947
10318,1031900,32947
10319,1032000,32947
10320,1032100,32949
10321,1032200,32949
10322,1032300,32949
10323,1032400,32950
10324,1032500,32950
10325,1032600,32950
10326,1032700,32954
10327,1032800,32955
10328,1032900,32957
10329,1033000,32960
10330,1033100,32962
10331,1033200,32962
10332,1033300,32962
10333,1033400,32963
10334,1033500,32965
10335,1033600,32965
10336,1033700,32966
10337,1033800,32967
10338,1033900,32967
10339,1034000,32967
10340,1034100,32967
10341,1034200,32967
10342,1034300,32968
10343,1034400,32971
10344,1034500,32972
10345,1034600,32973
10346,1034700,32974
10347,1034800,32978
10348,1034900,32978
10349,1035000,32983
10350,1035100,32983
10351,1035200,32984
10352,1035300,32988
10353,1035400,32989
10354,1035500,32990
10355,1035600,32990
10356,1035700,32991
10357,1035800,32991
10358,1035900,32993
10359,1036000,32997
10360,1036100,33002
10361,1036200,33014
10362,1036300,33018
10363,1036400,33018
10364,1036500,33020
10365,1036600,33020
10366,1036700,33020
10367,1036800,33021
10368,1036900,33022
10369,1037000,33023
10370,1037100,33024
10371,1037200,33024
10372,1037300,33026
10373,1037400,33028
10374,1037500,33032
10375,1037600,33034
10376,1037700,33035
10377,1037800,33035
10378,1037900,33035
10379,1038000,33036
10380,1038100,33037
10381,1038200,33041
10382,1038300,33041
10383,1038400,33041
10384,1038500,33041
10385,1038600,33046
10386,1038700,33046
10387,1038800,33048
10388,1038900,33048
10389,1039000,33048
10390,1039100,33049
10391,1039200,33051
10392,1039300,33052
10393,1039400,33054
10394,1039500,33054
10395,1039600,33054
10396,1039700,33054
10397,1039800,33055
10398,1039900,33056
10399,1040000,33056
10400,1040100,33056
10401,1040200,33056
10402,1040300,33056
10403,1040400,33056
10404,1040500,33056
10405,1040600,33056
10406,1040700,33057
10407,1040800,33057
10408,1040900,33059
10409,1041000,33060
10410,1041100,33061
10411,1041200,33061
10412,1041300,33062
10413,1041400,33062
10414,1041500,33063
10415,1041600,33063
10416,1041700,33063
10417,1041800,33063
10418,1041900,33063
10419,1042000,33063
10420,1042100,33064
10421,1042200,33064
10422,1042300,33065
10423,1042400,33065
10424,1042500,33067
10425,1042600,33067
10426,1042700,33068
10427,1042800,33068
10428,1042900,33068
10429,1043000,33068
10430,1043100,33068
10431,1043200,33068
10432,1043300,33068
10433,1043400,33069
10434,1043500,33070
10435,1043600,33070
10436,1043700,33072
10437,1043800,33073
10438,1043900,33073
10439,1044000,33073
10440,1044100,33075
10441,1044200,33075
10442,1044300,33075
10443,1044400,33086
10444,1044500,33089
10445,1044600,33089
10446,1044700,33089
10447,1044800,33089
10448,1044900,33090
10449,1045000,33092
10450,1045100,33094
10451,1045200,33094
10452,1045300,33094
10453,1045400,33095
10454,1045500,33097
10455,1045600,33098
10456,1045700,33098
10457,1045800,33100
10458,1045900,33102
10459,1046000,33103
10460,1046100,33107
10461,1046200,33108
10462,1046300,33111
10463,1046400,33111
10464,1046500,33111
10465,1046600,33112
10466,1046700,33113
10467,1046800,33115
10468,1046900,33118
10469,1047000,33118
10470,1047100,33118
10471,1047200,33119
10472,1047300,33120
10473,1047400,33120
10474,1047500,33120
10475,1047600,33121
10476,1047700,33126
10477,1047800,33128
10478,1047900,33132
10479,1048000,33132
10480,1048100,33139
10481,1048200,33139
10482,1048300,33139
10483,1048400,33139
10484,1048500,33142
10485,1048600,33143
10486,1048700,33143
10487,1048800,33143
10488,1048900,33145
10489,1049000,33146
10490,1049100,33149
10491,1049200,33151
10492,1049300,33151
10493,1049400,33152
10494,1049500,33152
10495,1049600,33152
10496,1049700,33153
10497,1049800,33153
10498,1049900,33156
10499,1050000,33163
10500,1050100,33163
10501,1050200,33164
10502,1050300,33164
10503,1050400,33167
10504,1050500,33169
10505,1050600,33170
10506,1050700,33171
10507,1050800,33173
10508,1050900,33174
10509,1051000,33174
10510,1051100,33178
10511,1051200,33178
10512,1051300,33179
10513,1051400,33179
10514,1051500,33179
10515,1051600,33179
10516,1051700,33181
10517,1051800,33181
10518,1051900,33183
10519,1052000,33187
10520,1052100,33188
10521,1052200,33189
10522,1052300,33189
10523,1052400,33191
10524,1052500,33191
10525,1052600,33191
10526,1052700,33191
10527,1052800,33191
10528,1052900,33191
10529,1053000,33191
10530,1053100,33191
10531,1053200,33191
10532,1053300,33191
10533,1053400,33191
10534,1053500,33193
10535,1053600,33197
10536,1053700,33198
10537,1053800,33198
10538,1053900,33199
10539,1054000,33200
10540,1054100,33201
10541,1054200,33203
10542,1054300,33203
10543,1054400,33203
10544,1054500,33203
10545,1054600,33203
10546,1054700,33204
10547,1054800,33206
10548,1054900,33207
10549,1055000,33209
10550,1055100,33211
10551,1055200,33211
10552,1055300,33211
10553,1055400,33213
10554,1055500,33213
10555,1055600,33213
10556,1055700,33214
10557,1055800,33217
10558,1055900,33220
10559,1056000,33222
10560,1056100,33224
10561,1056200,33227
10562,1056300,33228
10563,1056400,33228
10564,1056500,33228
10565,1056600,33230
10566,1056700,33232
10567,1056800,33233
10568,1056900,33233
10569,1057000,33233
10570,1057100,33233
10571,1057200,33234
10572,1057300,33235
10573,1057400,33236
10574,1057500,33239
10575,1057600,33240
10576,1057700,33243
10577,1057800,33244
10578,1057900,33245
10579,1058000,33245
10580,1058100,33247
10581,1058200,33247
10582,1058300,33248
10583,1058400,33249
10584,1058500,33251
10585,1058600,33251
10586,1058700,33252
10587,1058800,33255
10588,1058900,33257
10589,1059000,33260
10590,1059100,33260
10591,1059200,33260
10592,1059300,33261
10593,1059400,33261
10594,1059500,33262
10595,1059600,33263
10596,1059700,33263
10597,1059800,33264
10598,1059900,33264
10599,1060000,33264
10600,1060100,33266
10601,1060200,33270
10602,1060300,33270
10603,1060400,33271
10604,1060500,33272
10605,1060600,33273
10606,1060700,33273
10607,1060800,33274
10608,1060900,33274
10609,1061000,33275
10610,1061100,33276
10611,1061200,33277
10612,1061300,33277
10613,1061400,33278
10614,1061500,33278
10615,1061600,33280
10616,1061700,33280
10617,1061800,33281
10618,1061900,33282
10619,1062000,33282
10620,1062100,33282
10621,1062200,33284
10622,1062300,33285
10623,1062400,33285
10624,1062500,33287
10625,1062600,33290
10626,1062700,33290
10627,1062800,33291
10628,1062900,33293
10629,1063000,33293
10630,1063100,33295
10631,1063200,33297
10632,1063300,33300
10633,1063400,33300
10634,1063500,33300
10635,1063600,33302
10636,1063700,33302
10637,1063800,33304
10638,1063900,33304
10639,1064000,33304
10640,1064100,33304
10641,1064200,33305
10642,1064300,33305
10643,1064400,33305
10644,1064500,33305
10645,1064600,33307
10646,1064700,33307
10647,1064800,33307
10648,1064900,33307
10649,1065000,33307
10650,1065100,33307
10651,1065200,33307
10652,1065300,33309
10653,1065400,33309
10654,1065500,33309
10655,1065600,33310
10656,1065700,33312
10657,1065800,33313
10658,1065900,33314
10659,1066000,33314
10660,1066100,33315
10661,1066200,33316
10662,1066300,33316
10663,1066400,33318
10664,1066500,33318
10665,1066600,33322
10666,1066700,33322
10667,1066800,33323
10668,1066900,33325
10669,1067000,33326
10670,1067100,33326
10671,1067200,33326
10672,1067300,33326
10673,1067400,33328
10674,1067500,33328
10675,1067600,33328
10676,1067700,33328
10677,1067800,33328
10678,1067900,33328
10679,1068000,33329
10680,1068100,33331
10681,1068200,33332
10682,1068300,33332
10683,1068400,33334
10684,1068500,33334
10685,1068600,33334
10686,1068700,33334
10687,1068800,33334
10688,1068900,33336
10689,1069000,33337
10690,1069100,33338
10691,1069200,33338
10692,1069300,33342
10693,1069400,33343
10694,1069500,33343
10695,1069600,33343
10696,1069700,33343
10697,1069800,33344
10698,1069900,33344
10699,1070000,33344
10700,1070100,33344
10701,1070200,33345
10702,1070300,33345
10703,1070400,33345
10704,1070500,33346
10705,1070600,33347
10706,1070700,33351
10707,1070800,33357
10708,1070900,33357
10709,1071000,33357
10710,1071100,33357
10711,1071200,33359
10712,1071300,33359
10713,1071400,33359
10714,1071500,33359
10715,1071600,33359
10716,1071700,33359
10717,1071800,33359
10718,1071900,33359
10719,1072000,33360
10720,1072100,33360
10721,1072200,33361
10722,1072300,33362
10723,1072400,33364
10724,1072500,33364
10725,1072600,33364
10726,1072700,33364
10727,1072800,33364
10728,1072900,33364
10729,1073000,33364
10730,1073100,33366
10731,1073200,33366
10732,1073300,33367
10733,1073400,33367
10734,1073500,33367
10735,1073600,33368
10736,1073700,33368
10737,1073800,33368
10738,1073900,33369
10739,1074000,33369
10740,1074100,33369
10741,1074200,33370
10742,1074300,33371
10743,1074400,33371
10744,1074500,33372
10745,1074600,33372
10746,1074700,33372
10747,1074800,33373
10748,1074900,33375
10749,1075000,33376
10750,1075100,33376
10751,1075200,33376
10752,1075300,33377
10753,1075400,33379
10754,1075500,33379
10755,1075600,33379
10756,1075700,33381
10757,1075800,33381
10758,1075900,33381
10759,1076000,33381
10760,1076100,33382
10761,1076200,33382
10762,1076300,33382
10763,1076400,33382
10764,1076500,33382
10765,1076600,33382
10766,1076700,33385
10767,1076800,33385
10768,1076900,33386
10769,1077000,33389
10770,1077100,33389
10771,1077200,33390
10772,1077300,33390
10773,1077400,33390
10774,1077500,33392
10775,1077600,33392
10776,1077700,33392
10777,1077800,33392
10778,1077900,33394
10779,1078000,33394
10780,1078100,33394
10781,1078200,33395
10782,1078300,33395
10783,1078400,33395
10784,1078500,33396
10785,1078600,33396
10786,1078700,33396
10787,1078800,33396
10788,1078900,33396
10789,1079000,33397
10790,1079100,33397
10791,1079200,33397
10792,1079300,33399
10793,1079400,33399
10794,1079500,33399
10795,1079600,33399
10796,1079700,33399
10797,1079800,33399
10798,1079900,33399
10799,1080000,33399
10800,1080100,33399
10801,1080200,33399
10802,1080300,33400
10803,1080400,33400
10804,1080500,33401
10805,1080600,33401
10806,1080700,33403
10807,1080800,33404
10808,1080900,33408
10809,1081000,33408
10810,1081100,33408
10811,1081200,33408
10812,1081300,33408
10813,1081400,33408
10814,1081500,33408
10815,1081600,33409
10816,1081700,33409
10817,1081800,33409
10818,1081900,33409
10819,1082000,33410
10820,1082100,33410
10821,1082200,33410
10822,1082300,33410
10823,1082400,33410
10824,1082500,33413
10825,1082600,33413
10826,1082700,33413
10827,1082800,33413
10828,1082900,33413
10829,1083000,33413
10830,1083100,33413
10831,1083200,33413
10832,1083300,33413
10833,1083400,33413
10834,1083500,33413
10835,1083600,33413
10836,1083700,33413
10837,1083800,33414
10838,1083900,33414
10839,1084000,33415
10840,1084100,33416
10841,1084200,33416
10842,1084300,33416
10843,1084400,33418
10844,1084500,33418
10845,1084600,33420
10846,1084700,33421
10847,1084800,33422
10848,1084900,33424
10849,1085000,33425
10850,1085100,33427
10851,1085200,33427
10852,1085300,33427
10853,1085400,33427
10854,1085500,33428
10855,1085600,33429
10856,1085700,33429
10857,1085800,33432
10858,1085900,33432
10859,1086000,33434
10860,1086100,33435
10861,1086200,33438
10862,1086300,33439
10863,1086400,33440
10864,1086500,33440
10865,1086600,33443
10866,1086700,33444
10867,1086800,33444
10868,1086900,33444
10869,1087000,33445
10870,1087100,33451
10871,1087200,33452
10872,1087300,33453
10873,1087400,33454
10874,1087500,33454
10875,1087600,33454
10876,1087700,33455
10877,1087800,33457
10878,1087900,33457
10879,1088000,33457
10880,1088100,33457
10881,1088200,33459
10882,1088300,33461
10883,1088400,33466
10884,1088500,33466
10885,1088600,33467
10886,1088700,33467
10887,1088800,33468
10888,1088900,33469
10889,1089000,33472
10890,1089100,33474
10891,1089200,33475
10892,1089300,33477
10893,1089400,33482
10894,1089500,33483
10895,1089600,33483
10896,1089700,33485
10897,1089800,33488
10898,1089900,33490
10899,1090000,33490
10900,1090100,33490
10901,1090200,33490
10902,1090300,33490
10903,1090400,33490
10904,1090500,33492
10905,1090600,33493
10906,1090700,33493
10907,1090800,33493
10908,1090900,33494
10909,1091000,33495
10910,1091100,33496
10911,1091200,33496
10912,1091300,33496
10913,1091400,33496
10914,1091500,33496
10915,1091600,33496
10916,1091700,33496
10917,1091800,33496
10918,1091900,33496
10919,1092000,33500
10920,1092100,33504
10921,1092200,33506
10922,1092300,33510
10923,1092400,33511
10924,1092500,33511
10925,1092600,33513
10926,1092700,33513
10927,1092800,33514
10928,1092900,33515
10929,1093000,33515
10930,1093100,33517
10931,1093200,33518
10932,1093300,33518
10933,1093400,33518
10934,1093500,33519
10935,1093600,33520
10936,1093700,33520
10937,1093800,33521
10938,1093900,33521
10939,1094000,33521
10940,1094100,33521
10941,1094200,33521
10942,1094300,33521
10943,1094400,33522
10944,1094500,33523
10945,1094600,33525
10946,1094700,33525
10947,1094800,33525
10948,1094900,33526
10949,1095000,33527
10950,1095100,33527
10951,1095200,33527
10952,1095300,33529
10953,1095400,33529
10954,1095500,33530
10955,1095600,33530
10956,1095700,33531
10957,1095800,33531
10958,1095900,33534
10959,1096000,33534
10960,1096100,33534
10961,1096200,33534
10962,1096300,33534
10963,1096400,33534
10964,1096500,33534
10965,1096600,33536
10966,1096700,33536
10967,1096800,33536
10968,1096900,33537
10969,1097000,33537
10970,1097100,33537
10971,1097200,33537
10972,1097300,33538
10973,1097400,33540
10974,1097500,33540
10975,1097600,33541
10976,1097700,33541
10977,1097800,33541
10978,1097900,33542
10979,1098000,33543
10980,1098100,33545
10981,1098200,33545
10982,1098300,33545
10983,1098400,33546
10984,1098500,33546
10985,1098600,33547
10986,1098700,33549
10987,1098800,33549
10988,1098900,33550
10989,1099000,33550
10990,1099100,33551
10991,1099200,33552
10992,1099300,33552
10993,1099400,33552
10994,1099500,33553
10995,1099600,33553
10996,1099700,33553
10997,1099800,33554
10998,1099900,33554
10999,1100000,33554
11000,1100100,33556
11001,1100200,33557
11002,1100300,33557
11003,1100400,33558
11004,1100500,33558
11005,1100600,33565
11006,1100700,33567
11007,1100800,33569
11008,1100900,33569
11009,1101000,33569
11010,1101100,33570
11011,1101200,33570
11012,1101300,33576
11013,1101400,33577
11014,1101500,33577
11015,1101600,33577
11016,1101700,33578
11017,1101800,33578
11018,1101900,33578
11019,1102000,33579
11020,1102100,33580
11021,1102200,33583
11022,1102300,33587
11023,1102400,33587
11024,1102500,33587
11025,1102600,33596
11026,1102700,33599
11027,1102800,33601
11028,1102900,33605
11029,1103000,33606
11030,1103100,33611
11031,1103200,33612
11032,1103300,33620
11033,1103400,33633
11034,1103500,33642
11035,1103600,33646
11036,1103700,33653
11037,1103800,33662
11038,1103900,33668
11039,1104000,33674
11040,1104100,33677
11041,1104200,33679
11042,1104300,33681
11043,1104400,33684
